title,content,rating,username,genres
Classic fairy tale,"The 12th animated Disney classic is a reasonable movie told through a simple story. Even though a little dated, it deserves a place in the list of Disney classics.It's not among Disney's top works, but is satisfying. One of Disney's most ""simple"" works, yes, but keeps a certain magic and enchantment (which old Disney is well known for). This was an important movie because it saved Disney from a delicate situation. If this was a failure, there wouldn't be any more Disney animated classics.""Cinderella"" is somehow like a return to Disney's 1st animated classic (""Snow White and the Seven Dwarfs"") because it brings back the fairy tale genre. It's not clear where the story takes place, but I suppose it's somewhere in France because this is based in a tale by Charles Perrault.There are plenty of likable characters, such as Cinderella, the Prince, Bruno (the dog), Jaques and Gus (the two main mice), the Fairy Godmother (for a fairy she sure is funny), the birds, the King and the Grand Duke.Jaques is very smart and amusing. I love his voice. Really has that mouse-like quality. Gus might not be that smart, but he's humorous.The King is hilarious, but I think that what makes him so funny is his short temper. The Grand Duke is a very cool chap and funny too. They're two of my favorite characters in this film and responsible for many of the most amusing moments.The Prince is certainly one of the most charming in Disney. No doubt that Prince Philip from ""Sleeping Beauty"" was inspired on this prince, because they are very similar-looking.On the other hand, Lady Tremaine (the stepmother) isn't supposed to be likable because she's cold, jealous, bitter and cruel. Her daughters (Anastacia and Drizella) aren't much better than her. However, the stepmother isn't as annoying as her ugly and selfish daughters. Cinderella, the main character, has nothing to do with them. Cinderella is gentle, kind, pretty and lovable. By the way, I think her beautiful pink dress is much nicer than the one given by the Fairy Godmother.Lucifer (the cat) is hilariously malicious. The way he walks, sticking up his nose in the air and those arrogant and snobbish facial expressions make him funny. Ironically he's very much like the stepmother when it comes to personality. He always agrees with the stepmother's attitudes towards Cinderella. Lucifer has the right name for him because he's such a devilish and mean cat. Yet, there's nothing annoying about him.The soundtrack is simple but pleasant, although not among Disney's best. The best song in this movie is ""Bibiddi Bobiddi Boo"".There are plenty of well known talented voice actors in this, such as James MacDonald, Marion Darlington, Eleanor Audley, Verna Felton and Luis Van Rooten.Despite being simple-looking, the movie has good artwork, as well as its nice details, although never something ""out-of-this-world"". However, the King's palace is a spectacular masterpiece, being truly majestic and colossal.",7.0,Anonymous,Animation
A Symbol of the Disney Magic,"As a young boy, I always sort of hated ""Cinderella,"" since I was outvoted by my two sisters when my parents were considering what Disney movie to buy.  I wanted ""Dumbo,"" but my sisters won out, and we got ""Cinderella.""  They thoroughly enjoyed the movie while I sulked in the back of the room playing with my Star Wars action figures.A lot has changed since then.  My love of the Disney theme parks landed me an internship at Walt Disney World, and I now have two young nieces.  I like to showcase Disney to them as much as I can, and we recently watched ""Cinderella"" together.  With my newfound appreciation for all that is Disney, I watched ""Cinderella"" with a new perspective and was impressed with what I saw.From the beginning of the movie, though, I didn't quite understand why Cinderella was trapped in such a horrible predicament.  Why was she such a slave to her stepfamily, and why couldn't she just run away?  I wasn't too sympathetic to Cinderella, but as the story progressed, I found myself becoming immersed in the story.  Maybe the eye-catching animation or the fun-loving characters drew me in, or maybe it was the timeless songs. Listening to songs like ""Bibbidy-Bobbidy-Boo"" and ""A Dream is a Wish Your Heart Makes"" sort of whisked me back to the theme parks.  I can picture myself in that carefree and fun atmosphere while looking at the awe-inspiring Cinderella Castle.Something about this movie just evokes the magic of Disney.  That may make many people scoff, but go to the Magic Kingdom and see all the little girls dressed up like Cinderella that are excited to be in this fantasy world, and you'll know what I'm talking about.  The images of Cinderella and the glass slipper - as well as Mickey Mouse, Winnie the Pooh, and Tinkerbell - embody why Disney is one of the most beloved companies in the entire world.While ""Cinderella"" may not be the strongest story, it is sort of iconic in Disney and movie history.  It represents that fun, idealistic, and fantasy-like wonderment we held when we were kids.  I imagine this movie holds a lot of meaning to many, many people out there.  It may not be my favorite Disney movie, but it does represent all that I love and admire about the Company.My IMDb Rating: 10/10.  My Yahoo! Grade: A (Outstanding)",10.0,Anonymous,Animation
Story Dull; Some Very Nice Songs,"I've never been as enamored with this film as with other Disney films. First of all, the villains just are laughable. They don't' have the cruelty that they have in other movies. The prince is a dud. He is strictly window dressing, someone for Cinderella to fall in love with. But the real downer is those tiresome mice and their electronically enhanced voices. After a few minutes of them, I've had enough. Even the Fairy Godmother is a dull, undeveloped character. Cinderella's plight in the original fairy tale is hell on earth. Here she is mostly inconvenienced. I know it's animation out of the fifties and Disney is for kids, but when I was young I didn't like this very much. Again, there are some really good songs, including ""A Dream Is a Wish Your Heart Makes."" A theme for the whole Disney enterprise.",7.0,Anonymous,Animation
Beautiful,"Cinderella takes me back, when I was a little girl I loved the princesses of Disney. Cinderella was one of my favorites because I always was so enchanted by the story. Any child or family members will enjoy this wonderful and magical story.We have Cinderella who is a beautiful girl enslaved by her wicked step mother and ugly step sisters. She cleans and cooks for them without ever receiving thanks. The only friends she has in the world are the mice in the attic that are so charming and musical. When the ladies receive an invitation to the King's ball to find a lady for his son, the prince, a.k.a. Prince Charming, they all get excited, Cinderella overhears the exciting news and asks if she could come too. Her step mother makes a false promise and says if she does her chores and such, she can come too. Of course, she doesn't keep her promise and destroys a beautiful dress she and the mice made for the ball. Leaving poor Cinderella behind, a wonderful thing happens, Cinderella's fairy god mother appears and creates a beautiful dress and carriage out of things from around the house and even makes the mice and horses into elegant horses and a driver for the carriage. When the prince sees Cinderella at the ball, he has fallen hard for her. All the ladies are jealous, including her step mother and sisters. But Cinderella must return home at midnight when the spell is broken, all she leaves behind is her glass slipper. The next day the prince is on a hunt to find this girl who fits the slipper and is making a stop at Cinderella's house where her step mother has found out about her night and locks her in her room.Can she escape in time to tell the prince that it was her at the ball? You'll just have to find out. Trust me, this is a true Disney classic with beautiful animation and classic music that is so charming. You can't help but fall in love with this masterpiece. A dream is a wish your heart makes, this movie captures everything a girl could want.9/10",9.0,Anonymous,Animation
"Classic Disney, with All the Best and Worst","Cinderella is raised by her evil stepmother and two stepsisters, who make her do chores and essentially keep her as a slave after inheriting her father's estate. When the prince (with the prodding of the king) decides to throw a ball, Cinderella ends up going with the help of her fairy godmother and some lovable mice.The problem with criticizing ""Cinderella"" is that many of the criticisms aren't really related to the film so much as to the story it's based off of. Some feminists decry her reliance on a prince to save her from hardship (a common theme in Disney films). Others have the more general criticism that the film portrays women as little more than future brides with no life outside of her husband.You could also say that the film offers no real hope for those looking to it for inspiration. A girl in a desperate situation is saved at the 11th hour by a magical hag with a wand. Without her, Cinderella would be left to toil and the prince would have chosen some other girl to be the princess. In real life, no fairy godmothers exist, so I guess we are left to suffer on our own with little recourse.These concerns aside, the film itself is sound. The animation is great, and looks even better in the restored edition. I've heard some complaint that the ""dirty"" world of Cinderella is too clean, but I think that's really ignoring the fantasy element of the film. It's a simple but effective story, timeless. And the songs are now a part of our culture with good reason.I gave the film a fairly low rating because I don't think there's much about the film that pushed any boundaries. It really played it safe in every way it could. Don't get me wrong -- sometimes following the formula makes a good movie, and I think this is a good movie. But it won't get you recognized as one of the best movies of all time, certainly not by me.",6.0,Anonymous,Animation
The most magical of all the Disney movies for me. pretty excellent too,"Cinderella....I hadn't watched this film for about five years the last time i saw it. The magic remains. There is something that definitely contains that storybook feel, the songs entertain and the secondary character's all please. The villains in the form of step sisters are perfectly evil and vile. Then there is the most magical of all Disney, the mice making the dress and well you know the rest. To sum up the four of the Disney princess movies are all great but this is a charming magical experience, watch and enjoy. Oh and of course, Cinderella is wonderful as the main character in the movie.If you think about it Disney movies can really lost their charm. With Elene Wood and others the movie has such a feel to it, you simply can't help but smileThey say the moral of this story is that dreams come true. Of course in the real world some are believers others are hoper's. In this film it's even more the magical when her rainbow comes smiling.And of course the rest is...Cinderella",10.0,Anonymous,Animation
Charming in places but otherwise pretty dull....,"Whilst this film is lauded as a Disney classic and a general film classic I found it to be a pretty dull affair overall.The animation in this film really is one of the films biggest strengths as somehow it translates that magical feeling the film is going for. This is why even if I'm not overly keen on some of the stories the classic Disney era will always get extra marks in my book. There is just something magical captured in well done hand drawn animation and it's something that cannot be recreated in these soulless live action remakes Disney have been churning out recently.The other thing I really enjoyed about this film were the side characters of the mice who brought a lot of fun and heart to this tale. The vile step mother really stole the show, everything from her character design to the superb dark villain esque way she was styled (those eyes) to her voice actor really brought her to life and added some much needed spice to this otherwise mediocre tale.Obviously this film is aimed at little girls and romantics of which I am neither so this film was really never going to win me over. However the charm and wickedness of certain characters mixed with the lush animation really elevates this film for me.",6.0,Anonymous,Animation
So inspiring!,"Cinderella was one of the first movies I ever saw, and to me it is timeless. It is a lovely looking film, with gorgeous animation. My favourite animation scenes were the dress scene- I just love those mice, and of course the iconic Bibbidy-Bobbidy-Boo sequence. The songs are also lovely, not as good as Snow White's, but they are a delight to sing, and are reminiscent of Tchaikovsky. A dream is a Wish and So this is love? are standouts. The characters are also a delight. Cinderella is idealistic and strong, and the mice provided great comic relief. The stepsisters were also well done, as well as Lucifer. But I loved the stepmother the best, she was really evil, in comparison to a great character in the name of the Fairy Godmother. It is true, the movie drags slightly, with the antics of the mice with Lucifer, but they were genuinely funny, so I don't care. I don't think it is overrated, underrated don't you mean? It rarely plays on television, but the really bad sequel does on Cinemagic on a regular basis. if you want a great Cinderella adaptation, try the wonderful Ever After, or the lavish Slipper and the Rose, which isn't as good. But whatever you do, avoid the sequel, which I have the mistake of owning, because you'll thank me. 9/10. Bethany Cox",9.0,Anonymous,Animation
Where's my fricking Fairy Godmother???,"Cinderella (1) (1950) -As I continue my journey to watch all of the Disney films in order I have to wonder what foul misery had taken over me when I last watched some of them, because this was the third film that I felt I had done wrong in my previous assessment of it.It was sweet, very fairytale and full of that magic that only Disney can deliver, although I still thought that it was a bit too simplistic and definitely had some elements that were more of the time, including the mice that didn't talk properly, their broken English was really annoying. Either have them speak a specific language or squeak, but don't have them bumbling through with the odd understandable word and the rest spoken like a deaf person trying out new words for the first time, because for children and adults alike these films need to be clearer than that.I have also found that the story itself has always been a bit flawed - Why didn't Cinderella's (Ilene Woods) glass slippers disappear at midnight? How come Prince Charming (William Phipps/Mike Douglas) was so in love, but he couldn't recognise the woman of his dreams without trying her shoe on? Why didn't the Stepmother (Eleanor Audley) and Evil Sisters (Rhoda Williams & Lucille Bliss) recognise Cinders at the ball, a haircut and pretty dress don't change you that much? And so on.Also, what was wrong with every other girl in the city? And by today's standards how dare the Prince judge Cinderella purely on how she looked?I did still feel that the ending happened too quickly and that I wanted to know more about the Prince, whether he was worthy of Cinderella or whether he was just some shallow 'Love Island' reject living on Daddy's wealth who only cared about appearances for one thing.I also wanted more of an epilogue. The build up to show Cinders as a put upon Sister who was made to do all of the chores, but who still managed to have a heart of gold, had been quite long so I felt that she deserved a bigger, more spectacular wedding and finale to round things off. It needed to show that her hardships were over in a way that would balance the struggles out with joy.Something to show her horrible ""Family""getting their comeuppance would have been good too.Other than that and if you don't take it so seriously it was a pleasant way to spend a Sunday afternoon.It really didn't compare to my favourite 'Beauty And The Beast' (1991) but it did have a charm. I do still feel that the Live Action remake (2015) delivered the story better and made the romance more obvious between both Cinderella and the Prince though. It was the best of the remakes too in my opinion.An enjoyable enough watch that didn't require too much brain power and will entertain the Disney Princess in everyone.629.23/1000.",6.0,Anonymous,Animation
My first movie,"This is the first movie I have ever seen and it was love at first sight. Since then I've watched it a hundred times or so and collected the video in many languages. Cinderella is wonderful, funny and rich. I know that many people remember it for the mice and Lucifer, but look at the human figures: they're (with the exception of the Prince) perfect and truly convincing. For example the relationship between Cinderella and the stepmother is strongly rendered and it's clear that the girl fears that woman. The sequence of the fairy godmother is one of the best of all Disney films (what a dream the transformation of the dress) and the ball episode is exciting and fascinating in both drawing (note the use of the shadows at a time when computer coloring was far away), dialogue and music (the Cinderella Waltz ""So this is love"" is enchanting).",,Anonymous,Animation
"Not the strongest Walt Disney-produced effort, but still another good family film","""Cinderella"" is a VERY famous fairy tale, and I remember it from my childhood in more than one form, but don't recall ever seeing much of this 1950 Disney movie version. I guess I was reminded of this film's existence from watching ""Enchanted"" last week, which is a parody/homage to the Disney princess movies, including this one. I have to admit, as popular as that comedy/fantasy flick is, I thought it was annoying, and it was the third 2007 film I've seen which I personally found to be an incredibly overrated turkey (the other two being ""Juno"" and ""Superbad"")! Still, I watched this particular version of ""Cinderella"" a little over a week later, expecting it to be a lot better than the hit 2007 Disney film, and I was not proved wrong.Cinderella used to live happily in a castle as the daughter of a widowed aristocrat who remarried to Lady Tremaine, a woman who already had two daughters of her own, Anastasia and Drizella. Sadly, since her father's death, Cinderella has been mistreated by her cruel stepmother (who never showed her true nature until after death of Cinderella's father) and spoiled stepsisters, who are jealous of her beauty. She is now forced to be the servant of the castle, but remains kind in nature and has many animal friends. One day, which appears will just be another day of chores for Cinderella at first, an invitation to a royal ball to find a suitable bride for Prince Charming is delivered. Lady Tremaine says Cinderella can attend if she finishes all her chores in time and has something suitable to wear. While the mistreated young woman has her animal friends and eventually a Fairy Godmother to help her get to the ball, her terrible stepfamily obviously doesn't wish for her to be the one who marries the prince!Watching this on DVD, I was very pleased with the animation, with some very nice backgrounds in the outdoor scenes. However, there were a number of things I didn't like about this adaptation of ""Cinderella"". It doesn't feature the greatest bunch of musical numbers in an animated Disney movie, and the film is off to a shaky start with Cinderella waking up and talking to her animal friends. The voice acting for the main character provided by Ilene Woods is also flawed, though it's not always bad. Her mouse friends provide comic relief, but I didn't find them very funny. I did find them mildly amusing at times, with them trying to get their food without getting captured by Lucifer the cat and such, but I've seen much funnier characters in Disney animation. With these gags, it takes a little too long to get into the story. Better comic relief in this film is provided by The King. Even though this character doesn't make as many appearances, he certainly made me laugh. The story gets more entertaining as it goes along, and most of the characters stand out, including the lead.During my childhood, I remember seeing part of an animated film featuring a cat named Lucifer, but didn't know it was this movie. Like I said, I don't recall seeing much of this particular Disney flick as a kid (unlike a number of other Disney animations, some produced by Walt Disney during his long career, like this one, and some made after his death), but I'm sure I would have enjoyed it if I had seen it all. Finally watching it from start to finish in my 20's, I felt I would have liked a lot of it better as a kid, including the scenes with the mice, but overall, I still thought it was a decent piece of animation. Also, I'm not sure haw many readers will approve of me saying this, since Cinderella is a cartoon character and this is a squeaky clean family film, but during my recent viewing of the film, I thought the main character was hot, which obviously wouldn't have been the case when I was a kid! Anyway, if you're a Disney fan, regardless of age, I can't think of any reason why this 1950 production wouldn't be worth watching. It's still an entertaining family film after sixty years.",7.0,Anonymous,Animation
A deeply beloved animated classic,This is very easily one of my Disney animated films ever made because it is such a delightful adaptation of the classic fairy tale.  The characters are a lot of fun to watch and the story was handled excellently.  The songs in the movie are also very good to listen to and fit perfectly into the movie. I strongly recommend it to any Disney fan.,10.0,Anonymous,Animation
