title,content,rating,username,genres
Tim Burton is awesome!,"Tim Burton's Beetlejuice is a great film. The director was given free reign to make his own film visually and it is great. The casting is good, but the standout is Michael Keaton. Keaton is absolutely hilarious in the title role. This movie is very funny and well done.",8.0,Anonymous,Fantasy
ghosts against ghosts,"In 1988, prior to the inordinate success of ""Batman"" (1989) which would line his pockets, Tim Burton bequeathed this work which is from his own words: ""a comical version of ""the Exorcist"" told from two dead people's point of view"". I have never been a fan of William Friedkin's masquerade marred by extravagant, ludicrous special effects.There are also special effects in ""Beetle Juice"" and they constituted the main attraction for many viewers when the film was released. But unlike Friedkin's enticing work they're much better tapped to serve as complements for the needs of the story but also to depict the beyond after death for Geena Davis and Alec Baldwin. On this point, one recognizes with pleasure Burton's trademark. The filmmaker had visibly pleasure to recreate a quirky vision of hell enhanced by extravagant scenery with rather loud colors and populated with funny monsters. This hellish universe has the look of a public services office.Another positive thing about ""Beetle Juice"" is that it never really falls into the excessive or the very grim and genteel humor is also an asset for the film. The story has genuine looks in its beginning but takes a derivative direction as the film advances and certain characters verge on the space of cardboard characters. But the actors seemed to be well aware of this problem and perhaps that's why they offer subdued, enjoyable performances. But the prize for the best actor arguably goes to Michael Keaton as the grouchy, dangerous Beetle Juice, absolutely unrecognizable under his make-up.""Beetle Juice"" hasn't got really its place among Burton's seminal works like ""Edward Scissorhands"" (1990), ""Ed Wood"" (1994) or ""Big Fish"" (2003) but if the filmmaker's set of themes and stylish job is your cup of tea, why not give it a chance?",7.0,Anonymous,Fantasy
Beetlejuice,"This starts very well with an original and interesting take on the afterlife. The prospect of two naive but likable ghosts having to learn their haunting skills on the job was delightful. As was the depiction of a monstrous bureaucracy behind the scenes, not far removed from Terry Gilliam's Brazil.Had the second half proceeded along these lines, this would have been a true classic.Alas, things start to go downhill with the appearance of the title character, one of the most annoy characters in cinematic history, not made any better by Michael Keaton's mannered performance. One is grateful that he does not put in much of an appearance.The film then abandons any attempt at intelligence to instead go in for a lot of gimmickry. The reaction of the family to the dinner table haunting could have been made plausible if the haunting had not been so wildly over the top. Nor is it clear where Baldwin and Davies acquire the ability to control humans and create disembodied hands. They do not demonstrate this skill anywhere else.More overblown (but unfunny) scenes kill any willing suspension of disbelief leading to the rushed and clunking finale.",4.0,Anonymous,Fantasy
Creativity at its best,"With ghosts and the dead, one would normally anticipate a horror movie loaded with screams and gory figures. But in Beetlejuice, we see a new dimension humour being experimented with.Taking into the account that the movie was made in 1988 with limited special effects, Beetlejuice could be simply labelled as ""creativity at its best"".Tim Burton is a pure visionary and with this movie you cannot help but appreciate the amount of creativity he has and his ability to translate it to screen.Acting is top-rate from all fronts. One can't help but admire promising young Winona Ryder - a flower ready to bloom.It would take a couple of viewings to be appreciate the movie in totality.",,Anonymous,Fantasy
A landmark supernatural comedy as well as being a refreshingly flaky fantasy,"Beetle Juice may be strange and oddball at first, but like several films I have seen over the years, it could well grow on you. Essentially it is a landmark supernatural comedy as well as being a refreshingly flaky fantasy crammed with wit and invention, that I think is one of Tim Burton's better films along with Batman, Ed Wood and Edward Scissorhands. It is also a marvellously imaginative view of the afterlife as a ghoulish extension of mundane earthbound problems. The visuals once again are absolutely wonderful, with dark cinematography, imaginative sets and zany special effects. The script are filled to the brim with one-liners that are funny and somewhat demonic, the score from Danny Elfman is fun and the direction is pretty much superb. And I loved how offbeat the performances were, with Alec Baldwin and Geena Davis suitably low key as the recently deceased couple who want to rid their new home of human pests. Speaking of those human pests, Catherine O' Hara proves herself fantastically pretentious as the artist whose creations come to life in one of the film's most memorable scenes, and Jeffrey Jones and Winona Ryder are also memorable but it is Michael Keaten as Bettelgeuse, the unstable freelance exorcist who steals the show who portrays the character as unique and completely and utterly insane. Overall, unique, imaginative and lots of fun. 10/10 Bethany Cox",10.0,Anonymous,Fantasy
Beetlejuice,"Keaton steals the show as the title character in this off the wall comedy from director Burton. Baldwin and Davis are two new ghosts who try to scare new occupants of their home out, with the help of ""bio exorcist"" Keaton. Won a much deserved Oscar for its make up effects.",10.0,Anonymous,Fantasy
Not Enough Beetlejuice,Beetlejuice has a weirdly small amount of screen time in a movie called Beetlejuice. Love the Claymation and special effects. Also love the film's depiction of death as a bureaucratic hellscape with a multitude of stupid and confusing rules.,7.0,Anonymous,Fantasy
A Bit Dated But Still Awesome,"Many older movies date not so gracefully, and when you watch them after awhile, crappy video effects, or bad montage and cutting are so obvious that the whole movie turns sour or very silly. Beetlejuice aged gracefully, thanks to a huge injection of healthy humor, spellbinding star cast, excellent calypso songs, awesome plot and very cynical twists in the story. You saw it, you know it. What else can be added to this great film? Winona Ryder is very cool choice here, she is dark, moody and way way out there, but her deep sense of humor helps her get through all the initial sadness. Great work by Geena Davis and Alec Baldwin also add much to the whole crazy vertigo of gags, jokes and laughs. Good camera work also helps, and even old-fashioned video effects do not spoil the party and do not steal the infectious joyousness of the story. Highly recommended",10.0,Anonymous,Fantasy
Inventive and Fun take on the Afterlife,"RELEASED IN 1988 and directed by Tim Burton, ""Beetlejuice"" chronicles the story of a couple (Alec Baldwin & Geena Davis) who accidently perish after moving to a quaint Connecticut town. They find themselves sentenced to ""haunting"" their former house where they try to scare the new wannabe swank couple out (Jeffrey Jones & Catherine O'Hara), but they find that their Goth daughter is more curious than scared (Winona Ryder). Michael Keaton plays the eponymous madcap ""bio-exorcist"" while Glenn Shadix is on hand as the new couple's interior designer.This was Burton's debut on the silver screen and the first half is hilarious entertainment mixed with some interesting insights on the afterlife. The movie puts its best foot forward, but the second half isn't as compelling and I think the title character is more annoying than amusing.THE FILM RUNS 1 hour & 32 minutes and was shot in beautiful East Corinth, Vermont, and (studio) Culver City, California. WRITERS: Michael McDowell, Larry Wilson and Warren Skaaren.GRADE: B+",7.0,Anonymous,Fantasy
Nothing quite like it,"Admittedly, a lot of this movie went over head when I was a kid. But revisiting it as an adult made me see it for what it is, a creative film full of great characters, a wild perspective on life and death, and perfect gallows humor. Michael Keaton of course steals every scene he's in, and that's saying something when you look at the cast. Therehasnt been a movie quite like this one before or since.",8.0,Anonymous,Fantasy
"""Let's turn on the juice and see what shakes loose.""",What can I say... Michael Keaton is great at everything he does and the visuals of this film are fantastic. Even 3 decades later they still look great. I really hope they can bring the same level of energy and weirdness for the sequel.,8.0,Anonymous,Fantasy
Am I missing something? Because . . .,"Beetlejuice is one of those films you feel guilty about not liking more. Sounds daft, I know, but it's a bit like not liking as much an aunt everyone else insists is a real sweetie, but with the best will in the world you just can't see it. I mean, Beetlejuice is by Tim Burton, right, and an early masterpiece, right; and Michael Keaton in the title role, delivers a barnstorming performance, right; and it's full of examples of Tim Burton's celebrated off-the-wall, wacky humour right, with loads of imaginative special effects, right. And anyway, everyone, and I mean everyone thinks it's really, really good and really, really cool and just, you know, brilliant, I mean really, really brilliant, right. So if you disagree and, you know, you don't get it, it's your problem, man, because everyone else thinks it's really, really cool and really, really brilliant. But unfortunately I don't think it is really, really good and really, really brilliant. The real problem is that I don't think I even have a problem — I just don't think Beetlejuice is quite as good as everyone, and I mean, everyone, right, says. It's rather like Robert De Niro's performance in Mean Streets: everyone says it's pure genius, then you see it, and you think: aren't they exaggerating just a little, I mean, just a little? It's good, yes, but . . . Beetlejuice is this film I had heard so much about, which was truly original and with which Tim Burton first made his name (or something). But I had never seen it because somehow I didn't when it first came out, and then it was never in a cinema near me or else when it was shown on TV, I didn't get to hear about it until it was too late. But I also made a mental note that I simply must see it and when I found that one of our local supermarkets was selling a copy for £4, which is my sort of price, in it went into the shopping basket. In the event, I didn't get to slip it into my DVD player (i.e. my iBook) until a few weeks later, but when I did, I couldn't get rid of the niggling suspicion that I was in for something of a disappointment. Now, it would be pointless to go into chapter and verse pointing out a flaw here and a flaw there, because, quite truthfully Tim Burton does have a rather extraordinary imagination and in many respects Beetlejuice is streets ahead of the competition. You might even say that Burton re-wrote the rules for making films in a certain kind of genre, although I would be hard-pushed to give that genre a name. But let me give just one example: the Maitland's are in so many ways such caricatures that you assume such characterisation will be part of the plot. But it isn't. Then we are presented with the Deetz family and their camp interior designer and again the characterisation is so broadbrush that you wonder just at what level the whole thing is being pitched. Well, actually, it doesn't matter. This is cartoon stuff, except that it doesn't feature animation but acting. OK, fair enough. Then we get to Keaton giving an undoubted tour de force but in an odd sort of way it never really takes off. We are informed that at one point he was someone's assistant but his behaviour became so extreme that he had to be let go. Well, perhaps I'm being a little over-pernickety here, but I want some sort of back story which would help flesh out Beetlejuice. But all we are led to believe is that he should, on no account, be invoked. Naturally, he is invoked, but oddly the film finishes quite soon afterwards (in an ending which involved a deus ex machina of such obviousness that I would bet my shirt the writer simply did not know how to end his story. In fact, apart from the fact that one could dies and wants to scare another couple out of their home, what was the story. When the film came, I was even taken by surprise: was that it? I thought, for although by now Beetlejuice had already been running for 90 minutes odd, in a sense it was only just getting going. But no, that was it, like it or lump it. Perhaps, I am expecting too much. Perhaps I am being too serious. Perhaps I should just relax and get into the spirit of the film (and no silly pun intended there). The trouble is that Beetlejuice could have been so much more. We often say that so-and-so was more than just the sum of its parts, and hope to indicate that it included an x factor which raised it above the rest. Well, for me Beetlejuice is, in a sense, less the sum of its parts. It seemingly has everything, but . . . Oh well, I'll just have to firm a sub-group of those who don't think this is the best thing since sliced bread.",6.0,Anonymous,Fantasy
very innovative little movie that I was a bit bored by.,"What interested me about beetlejuice was the highly innovative concept. However, after the innitial ohhing and ahhing about it, I got a little bored. I really didn't get into this movie like the majority did although I thought the whole conception of the idea was brillient. When I think of Beetlejuice now, I think of a cute innovative film with great acting that in spite of it all, bored me silly at times.",5.0,Anonymous,Fantasy
"Unique Characters & Story, To Say The Least","This movie always was: 1 - very popular; 2 - very different; 3 - very entertaining; 4 - a very fast-moving hour-and-a-half of a film.Several characters in here - mainly Michael Keaton's unique and sometimes- revolting title character ""Beetlejuice""- are always fascinating to watch. With him - and the whole movie - you also get a lot of humor and scary special-effects..It was odd to see Alec Baldwin in such a low-key role. In the '90s, he played very few of these type of guys. Davis looks and acts like...well, Davis, who has almost always played nice, cute people that viewers like. It took me four viewings before I finally appreciated Catharine O'Hara's comedic talents in this movie. Now, she's my favorite and someone I find absolutely hilarious as the messed-up wife/mother of a family who moves into a ""haunted house"" inhabited by Baldwin and Davis.Keaton made himself a name as an actor with this whacked-out Robin Williams-type role, although he never really followed up with anything that was as popular as this film. Winona Rider is cute as the teenage daughter and we get other fun supporting roles from diverse people as talk show host Dick Cavett, singer Robert Goulet and actor Jeffrey Jones. All of them are good.Tim Burton directed the film and so I wasn't surprised there were the typical occult themes with ghosts and the like, and no heaven or hell but some other strange existence being touted where dead people go....a ridiculous picture of the afterlife. However, I just chalk it up to someone just trying to make a fun, entertaining picture and on that, it succeeds.Overall, a unique and entertaining film. It's different, to say the least!",,Anonymous,Fantasy
such a classic!,Oh my gosh! This movie is so amazing! I love this movie and I will never ever forget it. I think I remember watching it and being kind of scared of Beetlejuice. Keaton is so amazing and so great and he is so funny in this movie. I will always love this movie and the chemistry between the other characters in the movie as well. There great as well and they are so interesting. I will always love watching this movie during Halloween or anytime for that matter. :),8.0,Anonymous,Fantasy
Beetlejuice... Beetlejuice... Beetlejuice...,"I've seen almost every Tim Burton film. He's by far one of my favorite directors of all time. Each movie is so stylistic, gothic, and heartwarming (even Sweeney Todd). But it all started here - Beetlejuice. Right from the start, you see the different ""Burtonisms"" that you see in every Burton movie. Tim Burton has a unique art style that's easy to recognize. And like all his other movies, Beetlejuice really delves deep on very human issues despite the fantasy aspects. And of course it's not a true Burton movie without an enchanting score by Danny Elfman.Good directors seem to know how to cast their films perfectly. Beetlejuice is no exception here. Catherine O'Hara is a true standout in this movie as Delia. Of course the star of the show is Michael Keaton as the demon himself, an iconic performance if there ever was one. But the only other that can be deemed as icon as Keaton and Beetlejuice is Queen Winona Ryder as the ever iconic Lydia Deetz. Winona's career truly started here, and since this movie she's been worshipped by every little strange and unusual outcast in the world. Even 30 years later she's still praised as a 90s legend and gothic icon and it's always a joy to see her portrayal of Lydia.When people watch Beetlejuice, I feel like Adam and Barbra's storyline is overshadowed despite them being the main characters with the most screen time. Beetlejuice and Lydia just rightfully steal the show, however the dead couple's plot actually gives interesting insight to Burton's concept of death in the movie. The rules for ghosts and the afterlife are well thought through and add a great level of lore to the story that may go underappreciated.What should not be underappreciated is the musical adaption of this film. I have to add this here at the end because Beetlejuice fans need to know - the musical is actually amazing. When I watch the movie, all I think about is the musical. When I listen to the musical, all I think about is the movie. Alex Brightman and Sophia-Anne Caruso as Beetlejuice and Lydia simply brought magic to the characters we already knew and loved, both as great tributes to the original cast while giving their own Broadway spin. The songs are fun and have already become essential to my Halloween playlists. And the musical overall is the perfect celebration to the this iconic 80s movie that continues to be symbol for every Halloween season.",7.0,Anonymous,Fantasy
A fun 80's Tim Burton movie,"Cheesy, creepy, a little gross and funny. I have seen this movie several times over the years and find it entertaining to watch each time. It has that cheese factor that Burton movies tend to posses but in a charming way. I guess it doesn't hurt that this movie brings me back to my childhood and holds a high level of nostalgia.One of my favorite 80's movies.",8.0,Anonymous,Fantasy
"Ok, I believe you",It was a funnier movie than I expected. M Keaton did a great job. T. Burton too.,7.0,Anonymous,Fantasy
Great Dark Comedy,"This is a classic example of Tim Burton's macabre humor and fantastic mind. Beetlejuice puts you into a world where both the ""Living and the Dead"" come together. The Maitland's (Baldwin and Davis) are a happy married couple living in a sleepy Conneticut town and who are getting nestled in for their vacation together at home. The peace and quiet comes to a tragic end when they meet their deaths in a car accident. Now as ghosts, they witness their beloved home being taken over buy New York yuppies and make an unlikely alliance with the families daughter (Ryder). To make sense of what to do in the after life, the Maitland's look to seek the aid of Beetlejuice! The ""Ghost with the Most"". From there, everything turns into a hilarious and horrific adventure where Micheal Keaton shines with his comedic talents. This movie is a must for any horror and comedy fan, and a no brainier for Tim Burton fans out there.",8.0,Anonymous,Fantasy
Pretty Good Movie,"Rating: 7.6
Overall, a pretty good black comedy that launched the careers of Tim Burton and Michael Keaton; the film shows the twisted, dark vision of the former and the over-the-top comedic timing of the latter.Direction: Pretty Good
The direction on a macroscale is very gothic and campy, and shows glimpses of a style that Burton will later be known for; The direction on a microscale is pretty good as the performances help move the movie, but still feel very 80s camp; The storytelling is a bit linear and 80s, but has a lot of the gothic charm you see from other Tim Burton filmsStory: Pretty Good
The concept is pretty interesting as it is somewhat of a satire on the horror/haunting genre; the plot structure is pretty linear and simple, but the exposition feels too short; character writing is good as Beetlejuice is such an iconic character, and the remaining characters have clear wants and relationshipsScreenplay: Pretty Good
The dialogue is very over-the-top and humorous; the humor is pretty good for the most part as it makes the movie funny; the symbolism is somewhat prevalent as it deals with issues of death and grief and it is a satire on the horror/haunting genre; the foreshadowing is pretty prevalentActing: Pretty Good
Alec Baldwin: Pretty Good (Plays the lead well and works well with Geena Davis)
Geena Davis: Pretty Good (Plays the lead well and works well with Alec Baldwin)
Jeffrey Jones: Pretty Good (He plays the capitalist father well and does pretty well in the comedic moments)
Catherine O'Hara: Good (She has her signature comedic motherly charm)
Winona Ryder: Decent to Pretty Good (Plays the emo daughter well and holds her own well at such a young age)
Michael Keaton: Good to Very Good (His over-the-top, raunchy comedy helps make this an iconic character and performance)
Rest of the cast: Decent to Pretty Good (They are more just background characters, but help support the main cast)Score: Pretty Good
It helps establish the tone and gives the movie an iconic Tim Burton feel, like their other collaborationsSoundtrack: Pretty Good
Used well throughout to help establish the toneCinematography: Good
Uses forced perspective and VFX well to help show the differences in sizes and help navigate the spaceEditing: Good
Feels polished and feels seamless when they move from the mock sets to the real worldSound: Pretty Good
Very '80sVisual Effects: Pretty Good
Very campy and 80s, but used wellProduction Design: Very Good
Helps give this movie a gothic, Tim Burton feelMakeup: Incredible
Iconic and helps bring to life the characters in this haunted worldCostumes: Great
Iconic and helps bring to life the characters in this haunted worldPacing
Pacing is pretty fast; the movie goes through a lot of plot in such a short period of time; the exposition is too shortClimax
Climax is pretty good, but feels a little too fast and chaotic, which may be intendedTone
The tone is very Tim Burton, as it feels like a dark comedy that makes fun of the horror/haunting genre.",7.0,Anonymous,Fantasy
Beetlejuice,"Beetlejuice is the movie that marked Tim Burton as a director to watch. It allowed Michael Keaton to freewheel his comedy chops at a higher level.The combination of Burton, Keaton, composer Danny Elfman, the production design and animation in this movie convinced Warner Brothers that this was the right team for Batman.Adam Maitland (Alec Baldwin) and Barbara Maitland (Geena Davis) live in their dream house until they one day die in a freak car accident.When they come back to their home they find out that they are dead and have been for some time. Their house is now occupied by another family who plan to bring big changes to it.The Maitlands are unable to scare the family away. Only Goth daughter Lydia (Winona Ryder) sees them and understand their predicament.They then bring in a bio-exorcist ghost Betelgeuse (Michael Keaton) who runs amok. Now the Maitlands have to rein him in.For Hollywood, Beetlejuice is bizarre, freaky and surreal. It has a manic and pervy performance from Keaton. He is very much a supporting character here as the villain in this creepy comedy.Burton plays homage to other horror films, he brings in veteran Sylvia Sidney as the afterlife spiritual guide who knows all about the chaos Betelgeuse could unleash. The afterlife as a civil service bureaucracy seems to be inspired from Powell and Pressburger.The special effects might have now aged, a lot of it was stop motion animation. The dark inventiveness of the movie still stands up.",8.0,Anonymous,Fantasy
